index,image_path,label,numeric_label,domain_label
50,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00011.jpg,Bed,1,0
51,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00012.jpg,Bed,1,0
52,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00013.jpg,Bed,1,0
53,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00014.jpg,Bed,1,0
54,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00015.jpg,Bed,1,0
55,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00016.jpg,Bed,1,0
56,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00017.jpg,Bed,1,0
57,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00018.jpg,Bed,1,0
58,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00019.jpg,Bed,1,0
59,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00020.jpg,Bed,1,0
60,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00021.jpg,Bed,1,0
61,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00022.jpg,Bed,1,0
62,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00023.jpg,Bed,1,0
63,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00024.jpg,Bed,1,0
64,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00025.jpg,Bed,1,0
65,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00026.jpg,Bed,1,0
66,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00027.jpg,Bed,1,0
67,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00028.jpg,Bed,1,0
68,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00029.jpg,Bed,1,0
69,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00030.jpg,Bed,1,0
70,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00031.jpg,Bed,1,0
71,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00032.jpg,Bed,1,0
72,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00033.jpg,Bed,1,0
73,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00034.jpg,Bed,1,0
74,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00035.jpg,Bed,1,0
75,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00036.jpg,Bed,1,0
76,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00037.jpg,Bed,1,0
77,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00038.jpg,Bed,1,0
78,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00039.jpg,Bed,1,0
79,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Bed/00040.jpg,Bed,1,0
80,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00001.jpg,Radio,2,0
81,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00002.jpg,Radio,2,0
82,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00003.jpg,Radio,2,0
83,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00004.jpg,Radio,2,0
84,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00005.jpg,Radio,2,0
85,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00006.jpg,Radio,2,0
86,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00007.jpg,Radio,2,0
87,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00008.jpg,Radio,2,0
88,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00009.jpg,Radio,2,0
89,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00010.jpg,Radio,2,0
90,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00011.jpg,Radio,2,0
91,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00012.jpg,Radio,2,0
92,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00013.jpg,Radio,2,0
93,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00014.jpg,Radio,2,0
94,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00015.jpg,Radio,2,0
95,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00016.jpg,Radio,2,0
96,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00017.jpg,Radio,2,0
97,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00018.jpg,Radio,2,0
98,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00019.jpg,Radio,2,0
99,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00020.jpg,Radio,2,0
100,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00021.jpg,Radio,2,0
101,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00022.jpg,Radio,2,0
102,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00023.jpg,Radio,2,0
103,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00024.jpg,Radio,2,0
104,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00025.jpg,Radio,2,0
105,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00026.jpg,Radio,2,0
106,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00027.jpg,Radio,2,0
107,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00028.jpg,Radio,2,0
108,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00029.jpg,Radio,2,0
109,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00030.jpg,Radio,2,0
110,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00031.jpg,Radio,2,0
111,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00032.jpg,Radio,2,0
112,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00033.jpg,Radio,2,0
113,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00034.jpg,Radio,2,0
114,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00035.jpg,Radio,2,0
115,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00036.jpg,Radio,2,0
116,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00037.jpg,Radio,2,0
117,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00038.jpg,Radio,2,0
118,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00039.jpg,Radio,2,0
119,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00040.jpg,Radio,2,0
120,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00041.jpg,Radio,2,0
121,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00042.jpg,Radio,2,0
122,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00043.jpg,Radio,2,0
123,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00044.jpg,Radio,2,0
124,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00045.jpg,Radio,2,0
125,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00046.jpg,Radio,2,0
126,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Radio/00047.jpg,Radio,2,0
127,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00001.jpg,Eraser,3,0
128,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00002.jpg,Eraser,3,0
129,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00003.jpg,Eraser,3,0
130,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00004.jpg,Eraser,3,0
131,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00005.jpg,Eraser,3,0
132,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00006.jpg,Eraser,3,0
133,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00007.jpg,Eraser,3,0
134,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00008.jpg,Eraser,3,0
135,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00009.jpg,Eraser,3,0
136,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00010.jpg,Eraser,3,0
137,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00011.jpg,Eraser,3,0
138,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00012.jpg,Eraser,3,0
139,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00013.jpg,Eraser,3,0
140,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00014.jpg,Eraser,3,0
141,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00015.jpg,Eraser,3,0
142,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00016.jpg,Eraser,3,0
143,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00017.jpg,Eraser,3,0
144,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Eraser/00018.jpg,Eraser,3,0
145,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00001.jpg,Desk_Lamp,4,0
146,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00002.jpg,Desk_Lamp,4,0
147,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00003.jpg,Desk_Lamp,4,0
148,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00004.jpg,Desk_Lamp,4,0
149,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00005.jpg,Desk_Lamp,4,0
150,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00006.jpg,Desk_Lamp,4,0
151,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00007.jpg,Desk_Lamp,4,0
152,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00008.jpg,Desk_Lamp,4,0
153,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00009.jpg,Desk_Lamp,4,0
154,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00010.jpg,Desk_Lamp,4,0
155,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00011.jpg,Desk_Lamp,4,0
156,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00012.jpg,Desk_Lamp,4,0
157,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00013.jpg,Desk_Lamp,4,0
158,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00014.jpg,Desk_Lamp,4,0
159,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00015.jpg,Desk_Lamp,4,0
160,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00016.jpg,Desk_Lamp,4,0
161,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00017.jpg,Desk_Lamp,4,0
162,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00018.jpg,Desk_Lamp,4,0
163,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00019.jpg,Desk_Lamp,4,0
164,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00020.jpg,Desk_Lamp,4,0
165,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00021.jpg,Desk_Lamp,4,0
166,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00022.jpg,Desk_Lamp,4,0
167,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Desk_Lamp/00023.jpg,Desk_Lamp,4,0
168,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00001.jpg,Webcam,5,0
169,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00002.jpg,Webcam,5,0
170,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00003.jpg,Webcam,5,0
171,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00004.jpg,Webcam,5,0
172,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00005.jpg,Webcam,5,0
173,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00006.jpg,Webcam,5,0
174,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00007.jpg,Webcam,5,0
175,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00008.jpg,Webcam,5,0
176,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00009.jpg,Webcam,5,0
177,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00010.jpg,Webcam,5,0
178,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00011.jpg,Webcam,5,0
179,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00012.jpg,Webcam,5,0
180,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00013.jpg,Webcam,5,0
181,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00014.jpg,Webcam,5,0
182,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00015.jpg,Webcam,5,0
183,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Webcam/00016.jpg,Webcam,5,0
184,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00001.jpg,Calendar,6,0
185,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00002.jpg,Calendar,6,0
186,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00003.jpg,Calendar,6,0
187,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00004.jpg,Calendar,6,0
188,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00005.jpg,Calendar,6,0
189,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00006.jpg,Calendar,6,0
190,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00007.jpg,Calendar,6,0
191,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00008.jpg,Calendar,6,0
192,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00009.jpg,Calendar,6,0
193,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00010.jpg,Calendar,6,0
194,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00011.jpg,Calendar,6,0
195,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00012.jpg,Calendar,6,0
196,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00013.jpg,Calendar,6,0
197,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00014.jpg,Calendar,6,0
198,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00015.jpg,Calendar,6,0
199,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00016.jpg,Calendar,6,0
200,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00017.jpg,Calendar,6,0
201,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00018.jpg,Calendar,6,0
202,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00019.jpg,Calendar,6,0
203,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Calendar/00020.jpg,Calendar,6,0
204,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00001.jpg,Toys,7,0
205,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00002.jpg,Toys,7,0
206,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00003.jpg,Toys,7,0
207,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00004.jpg,Toys,7,0
208,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00005.jpg,Toys,7,0
209,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00006.jpg,Toys,7,0
210,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00007.jpg,Toys,7,0
211,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00008.jpg,Toys,7,0
212,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00009.jpg,Toys,7,0
213,/janaki/backup/users/student/pg/pg23/vaibhav.rathore/datasets/Office_Home/Art/Toys/00010.jpg,Toys,7,0
